hq_id,original_file,identity,split,image_path
27966,170837.jpg,3826,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27966.jpg
27967,192646.jpg,5132,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27967.jpg
27968,146847.jpg,4343,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27968.jpg
27969,183890.jpg,6824,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27969.jpg
27970,001822.jpg,6865,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27970.jpg
27971,103221.jpg,6648,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27971.jpg
27972,080992.jpg,3688,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27972.jpg
27973,113335.jpg,3469,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27973.jpg
27974,172564.jpg,3241,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27974.jpg
27975,078624.jpg,5161,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27975.jpg
27976,049271.jpg,7685,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27976.jpg
27977,192070.jpg,6657,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27977.jpg
27978,075389.jpg,1513,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27978.jpg
27979,194033.jpg,4943,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27979.jpg
27980,122662.jpg,225,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27980.jpg
27981,073503.jpg,6802,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27981.jpg
27982,165961.jpg,1164,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27982.jpg
27983,184932.jpg,8098,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27983.jpg
27984,009120.jpg,6351,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27984.jpg
27985,082225.jpg,9944,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27985.jpg
27986,045903.jpg,2031,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27986.jpg
27987,103728.jpg,2880,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27987.jpg
27988,190970.jpg,6958,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27988.jpg
27989,107226.jpg,1051,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27989.jpg
27990,006741.jpg,1574,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27990.jpg
27991,093255.jpg,3367,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27991.jpg
27992,019098.jpg,3839,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27992.jpg
27993,042363.jpg,385,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27993.jpg
27994,054075.jpg,3125,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27994.jpg
27995,147759.jpg,3534,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27995.jpg
27996,101280.jpg,3578,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27996.jpg
27997,008874.jpg,3204,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27997.jpg
27998,127976.jpg,4795,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27998.jpg
27999,059909.jpg,8080,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27999.jpg
28000,133268.jpg,5384,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28000.jpg
28001,045950.jpg,251,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28001.jpg
28002,099936.jpg,3597,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28002.jpg
28003,049416.jpg,6112,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28003.jpg
28004,183544.jpg,7378,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28004.jpg
28005,150620.jpg,2710,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28005.jpg
28006,184484.jpg,5563,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28006.jpg
28007,013498.jpg,6552,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28007.jpg
28008,039472.jpg,2793,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28008.jpg
28009,047444.jpg,2816,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28009.jpg
28010,085437.jpg,9552,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28010.jpg
28011,042581.jpg,9790,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28011.jpg
28012,130573.jpg,4433,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28012.jpg
28013,191002.jpg,9178,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28013.jpg
28014,033309.jpg,52,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28014.jpg
28015,167605.jpg,1645,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28015.jpg
28016,148764.jpg,2778,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28016.jpg
28017,025469.jpg,8991,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28017.jpg
28018,066727.jpg,951,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28018.jpg
28019,133591.jpg,3292,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28019.jpg
28020,044537.jpg,5732,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28020.jpg
28021,018819.jpg,4811,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28021.jpg
28022,071496.jpg,7274,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28022.jpg
28023,137737.jpg,1604,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28023.jpg
28024,125350.jpg,2941,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28024.jpg
28025,149585.jpg,8722,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28025.jpg
28026,095182.jpg,7133,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28026.jpg
28027,156433.jpg,4035,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28027.jpg
28028,184713.jpg,6257,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28028.jpg
28029,002061.jpg,2986,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28029.jpg
28030,015740.jpg,8393,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28030.jpg
28031,123983.jpg,3722,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28031.jpg
28032,062709.jpg,6478,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28032.jpg
28033,108635.jpg,8504,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28033.jpg
28034,057132.jpg,2520,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28034.jpg
28035,136334.jpg,3801,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28035.jpg
28036,073321.jpg,9204,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28036.jpg
28037,176414.jpg,835,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28037.jpg
28038,167577.jpg,4733,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28038.jpg
28039,028140.jpg,9123,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28039.jpg
28040,127812.jpg,5953,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28040.jpg
28041,094659.jpg,3404,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28041.jpg
28042,031426.jpg,8546,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28042.jpg
28043,186627.jpg,9713,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28043.jpg
28044,131216.jpg,603,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28044.jpg
28045,002083.jpg,5543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28045.jpg
28046,179897.jpg,3584,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28046.jpg
28047,055650.jpg,9158,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28047.jpg
28048,061034.jpg,363,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28048.jpg
28049,002277.jpg,4341,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28049.jpg
28050,010190.jpg,1991,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28050.jpg
28051,100432.jpg,2239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28051.jpg
28052,002101.jpg,3853,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28052.jpg
28053,102459.jpg,1790,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28053.jpg
28054,072859.jpg,8141,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28054.jpg
28055,183072.jpg,7395,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28055.jpg
28056,166669.jpg,4423,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28056.jpg
28057,046113.jpg,3792,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28057.jpg
28058,160512.jpg,4318,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28058.jpg
28059,075124.jpg,105,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28059.jpg
28060,156498.jpg,78,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28060.jpg
28061,050521.jpg,3214,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28061.jpg
28062,045516.jpg,239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28062.jpg
28063,131408.jpg,5331,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28063.jpg
28064,079538.jpg,6803,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28064.jpg
28065,045330.jpg,6691,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28065.jpg
28066,005382.jpg,3191,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28066.jpg
28067,162206.jpg,6157,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28067.jpg
28068,057960.jpg,918,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28068.jpg
28069,158500.jpg,1160,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28069.jpg
28070,078394.jpg,2879,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28070.jpg
28071,101034.jpg,6765,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28071.jpg
28072,019651.jpg,1334,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28072.jpg
28073,002937.jpg,8368,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28073.jpg
28074,076313.jpg,7039,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28074.jpg
28075,078499.jpg,6616,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28075.jpg
28076,195369.jpg,9769,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28076.jpg
28077,061504.jpg,5176,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28077.jpg
28078,148312.jpg,10010,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28078.jpg
28079,005068.jpg,4950,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28079.jpg
28080,151745.jpg,403,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28080.jpg
28081,122848.jpg,1759,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28081.jpg
28082,046576.jpg,313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28082.jpg
28083,021267.jpg,675,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28083.jpg
28084,202004.jpg,6557,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28084.jpg
28085,082343.jpg,8788,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28085.jpg
28086,114310.jpg,7569,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28086.jpg
28087,126666.jpg,4334,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28087.jpg
28088,142032.jpg,4099,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28088.jpg
28089,182813.jpg,7567,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28089.jpg
28090,163576.jpg,2810,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28090.jpg
28091,001431.jpg,270,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28091.jpg
28092,083876.jpg,2019,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28092.jpg
28093,047502.jpg,1262,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28093.jpg
28094,134963.jpg,7873,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28094.jpg
28095,116944.jpg,8426,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28095.jpg
28096,039133.jpg,1686,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28096.jpg
28097,196824.jpg,9218,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28097.jpg
28098,026944.jpg,3238,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28098.jpg
28099,037568.jpg,3484,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28099.jpg
28100,064039.jpg,6732,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28100.jpg
28101,080929.jpg,6118,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28101.jpg
28102,164263.jpg,1826,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28102.jpg
28103,144237.jpg,5198,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28103.jpg
28104,077818.jpg,5384,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28104.jpg
28105,064263.jpg,4052,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28105.jpg
28106,121508.jpg,8748,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28106.jpg
28107,056994.jpg,6394,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28107.jpg
28108,043804.jpg,807,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28108.jpg
28109,110344.jpg,2816,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28109.jpg
28110,066314.jpg,3393,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28110.jpg
28111,187443.jpg,6190,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28111.jpg
28112,034488.jpg,2945,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28112.jpg
28113,073854.jpg,5963,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28113.jpg
28114,104443.jpg,6440,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28114.jpg
28115,111957.jpg,5204,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28115.jpg
28116,048126.jpg,1599,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28116.jpg
28117,005358.jpg,6849,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28117.jpg
28118,193896.jpg,8880,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28118.jpg
28119,165575.jpg,18,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28119.jpg
28120,131231.jpg,6792,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28120.jpg
28121,044391.jpg,9245,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28121.jpg
28122,158341.jpg,1895,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28122.jpg
28123,028521.jpg,3419,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28123.jpg
28124,013033.jpg,2978,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28124.jpg
28125,015359.jpg,5181,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28125.jpg
28126,163427.jpg,1188,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28126.jpg
28127,074983.jpg,9210,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28127.jpg
28128,082952.jpg,4577,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28128.jpg
28129,076405.jpg,2941,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28129.jpg
28130,021232.jpg,8196,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28130.jpg
28131,044516.jpg,3671,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28131.jpg
28132,023662.jpg,6694,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28132.jpg
28133,172837.jpg,2303,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28133.jpg
28134,090119.jpg,2338,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28134.jpg
28135,062144.jpg,2066,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28135.jpg
28136,181022.jpg,1201,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28136.jpg
28137,029936.jpg,946,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28137.jpg
28138,181765.jpg,3513,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28138.jpg
28139,090313.jpg,9687,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28139.jpg
28140,045540.jpg,9001,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28140.jpg
28141,157971.jpg,3535,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28141.jpg
28142,018665.jpg,5384,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28142.jpg
28143,046333.jpg,495,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28143.jpg
28144,064226.jpg,4554,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28144.jpg
28145,146186.jpg,4629,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28145.jpg
28146,071146.jpg,5359,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28146.jpg
28147,023842.jpg,9313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28147.jpg
28148,090362.jpg,5338,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28148.jpg
28149,073320.jpg,2837,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28149.jpg
28150,134790.jpg,2295,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28150.jpg
28151,014379.jpg,5750,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28151.jpg
28152,183429.jpg,8984,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28152.jpg
28153,035318.jpg,1761,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28153.jpg
28154,119688.jpg,9797,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28154.jpg
28155,107011.jpg,89,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28155.jpg
28156,085670.jpg,706,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28156.jpg
28157,189732.jpg,9761,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28157.jpg
28158,073643.jpg,5543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28158.jpg
28159,050037.jpg,7411,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28159.jpg
28160,156155.jpg,1196,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28160.jpg
28161,004609.jpg,7725,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28161.jpg
28162,125784.jpg,433,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28162.jpg
28163,011224.jpg,8302,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28163.jpg
28164,185159.jpg,7429,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28164.jpg
28165,168854.jpg,4038,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28165.jpg
28166,175868.jpg,1625,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28166.jpg
28167,127628.jpg,5096,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28167.jpg
28168,136183.jpg,7511,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28168.jpg
28169,019615.jpg,2753,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28169.jpg
28170,001354.jpg,4914,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28170.jpg
28171,015683.jpg,705,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28171.jpg
28172,039831.jpg,8529,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28172.jpg
28173,113564.jpg,4521,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28173.jpg
28174,120148.jpg,7244,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28174.jpg
28175,028392.jpg,2792,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28175.jpg
28176,064459.jpg,3928,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28176.jpg
28177,084144.jpg,9459,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28177.jpg
28178,100993.jpg,5083,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28178.jpg
28179,074075.jpg,2443,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28179.jpg
28180,039363.jpg,6680,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28180.jpg
28181,083547.jpg,10018,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28181.jpg
28182,020572.jpg,5776,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28182.jpg
28183,156061.jpg,6905,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28183.jpg
28184,168228.jpg,2471,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28184.jpg
28185,026715.jpg,3757,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28185.jpg
28186,182496.jpg,4516,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28186.jpg
28187,046861.jpg,6833,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\28187.jpg
