hq_id,original_file,identity,split,image_path,source_sha256
20591,135431.jpg,7677,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20591.jpg,17d5b9504be3698ef4bacf417ac537bea0fa0b60cc7f208d9304b24a4d6584fa
20592,001291.jpg,2331,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20592.jpg,add2f679d45dbb62ca3c15f5736d074390115f644d340b4fb5ddf85cbf357de4
20593,070294.jpg,7508,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20593.jpg,478cf568af3157d6d1ac17867e6b45b9f49a675e065a4e4dfcaab2b1b553c418
20594,046290.jpg,5239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20594.jpg,c5031f700575eb44a54dde3dd0dd7fef6b3f723ecf5b3eaa38a23c036ba2eb6d
20595,199341.jpg,9229,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20595.jpg,83f27cd29e0d43feaae30b118e8e0bdeb70fcba0ad7ebb7bf744609982c48554
20596,006456.jpg,2613,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20596.jpg,e0e918fd0aa1b702210003469aca3305ab0717a9297e96406bee7b6cd2a91702
20597,111591.jpg,2707,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20597.jpg,87a03406e1688c2f473687c8d056cc0a6af99806c9f3c9e2b82c0bc561c01035
20598,054291.jpg,7129,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20598.jpg,f49054632a352c117bad165d1b77ebf515313a2a0907ccf2fb201a25f6f1e6ba
20599,196112.jpg,7002,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20599.jpg,466d91cc05b7d64758515ae9dee24a6014fd26cc9227e10bbfb56c8d423d4d24
20600,015290.jpg,4726,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20600.jpg,9bee7309ffcaa43a292d95996be6b2f39be8b6ffdf5d89ead93afbe001315fe8
20601,126093.jpg,4135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20601.jpg,d80436646f81f38ff2f9739fbb4ff0af11623cc4ae3b98bb2e72a6b317b88631
20602,075724.jpg,5324,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20602.jpg,934a3ad43482c9fced5b6fd1d9faf222d933144db38f6daee8f04628014ac77f
20603,100745.jpg,946,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20603.jpg,c77e292e7508f60f283f7baf7025921f80e02d8b06ba3b4a6543cb8c714017e4
20604,200877.jpg,6709,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20604.jpg,64a7ee9ce1b81e9bfd2d24bcab0bd19bfa83852bb5f07528371dd6cba9d58c36
20605,138272.jpg,273,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20605.jpg,9fdc0658f52f353d2bc4d9ed65cd6099c277df9edac355bb071c169ee97106f6
20606,172071.jpg,3471,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20606.jpg,a9c4d716aaa65654cf2aff5fe0fc8933eeb7180d26ce0e9e90138844e9821cbf
20607,126386.jpg,2584,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20607.jpg,374d49217d9b61c823e2801511dac145575cf466ca9c1357f3b823148cc86066
20608,052673.jpg,7070,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20608.jpg,66d062356382c8f6b13beba7db5f0f405ff0da81d7c99d60788f970df4777770
20609,031316.jpg,5622,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20609.jpg,bcfad2e9a949c103b3a886628349e9b5d5e443d96afe9380655d04cf0119610b
20610,094430.jpg,77,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20610.jpg,caa6342f685dd36319b9a6d0887e6a2afd8ca6c9d6a7fb05eccb856f34618d77
20611,171495.jpg,1582,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20611.jpg,322f73f022ba9c4f8acff253e06fba5b2db21903ad6aae5b2dac1434c903d320
20612,067816.jpg,1312,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20612.jpg,557fd5b679a6068b119de1d285c38a80edcc2cff75716dfad5d46c45baf0a0bc
20613,066618.jpg,2956,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20613.jpg,2c8a8896a433e5f3e28bfe2b8e3456e5ac9cca0d21794d105b2f1b4a19a55bf5
20614,063039.jpg,817,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20614.jpg,3a70a686f7d4330c56e264808ba86407c2e7d37d9ac6d2d579e98b24da991922
20615,028827.jpg,9187,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20615.jpg,00c24477fe14952c18da567352064e384640ae4719775775e6aa85069b340044
20616,064339.jpg,939,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20616.jpg,43bb1bf799788a5347f2e14862b6fc2dcd4a270a31466156782521812da20420
20617,013838.jpg,5951,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20617.jpg,a178fa4c7847dfba953d11c66ac7b70a878c021774731f3027b6e5fd76f5f265
20618,041839.jpg,6858,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20618.jpg,d9e0dd310482fe37943cb18da43da916f0857faa4681ccb44e19669c792ec643
20619,131206.jpg,5182,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20619.jpg,7115d292c5b261d4b059630a0709b4dad9eef6d4ee86c882ddbe3b346f851faa
20620,123429.jpg,5877,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20620.jpg,efac0edb6aca2c96c798c95a5de83d7f3a0205bd2b41ddbb8f75ea7103881b75
20621,032165.jpg,6109,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20621.jpg,ea759fe091a4fb3f7cadd4ae2bb166d97d909b434951eba1ed660b2f30153386
20622,165721.jpg,2846,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20622.jpg,e7b3a1e2c64e02ab61ba7f6d414751dfbacb343ce97b5d6eb03baadf1d2b3993
20623,121701.jpg,5068,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20623.jpg,1f29186460fd86fa53dcf8ffb5b662cbcd758b0cdfcb23655c63748b9163131b
20624,126840.jpg,5338,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20624.jpg,a5fa49387f01b66a669f407861211eaa4372334296b3f7d406c972fdfc0265ce
20625,145842.jpg,3886,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20625.jpg,3c68411d177623ef3d340ebd18bf046ef1f673b48a49446eab9a2514f393e4b0
20626,134679.jpg,2974,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20626.jpg,36264f511a0b1a68e630dbb7830e090f8a48bc6d5a4998346239e432ba7b606a
20627,179921.jpg,1877,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20627.jpg,54cfaf64013c056e055d34459209196237b4e8d7e447d3b5ecfedd1b777e90b2
20628,145787.jpg,8129,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20628.jpg,6319989dab0614b03ec9171a16e91a0e60dcc467e8536181ade44b50b0561a1d
20629,165164.jpg,3521,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20629.jpg,3be1c0dcc8e4ea0c3dfe036a3e54b86188b668a78abb614c3af46eb014f3e9f8
20630,109749.jpg,7949,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20630.jpg,bb1f7dfd48791cd72e19bd22113bbe756fcdf65ffd264287fe87425c12fc0755
20631,043598.jpg,5029,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20631.jpg,34ca1f045e4477699ca8137cc248f2738bd7c7baaf05eb26cc0c747423e362c6
20632,118239.jpg,5657,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20632.jpg,4649435a568b6627d3105df28cd7814ba61e40613ef5e43d61aaebdadc4dd04c
20633,160088.jpg,2424,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20633.jpg,d93abc2cde6cf05eab6272cc8b2ff46de387a8e64433e6f5eec7a251839efe70
20634,134548.jpg,3130,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20634.jpg,19d1ccf5ff609656bcf776cbac5f9395f0b27959106bc290016d38ac0431132b
20635,141402.jpg,6530,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20635.jpg,1f3c7ab2d2a0840b9a83ec8e4ed229346257272cb1247d64e16df7418f923863
20636,178067.jpg,2790,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20636.jpg,b134c08f28f5d5e13927cac26bd99b8eb41dbc6e07024e4b6e13c9fa172ccf25
20637,121886.jpg,6568,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20637.jpg,48a643e68aee3e068ce8e92dfa22d2e54955ec8475fe574e368bd7f457314f13
20638,192621.jpg,9864,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20638.jpg,3f302240305a2e4bcbfdb8e237d1a7837b7a0602ee2d429e6694bfdfffb9f778
20639,114103.jpg,3835,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20639.jpg,ba11ec107ceb85429982588ccf4aa500e20cc677d45232eccc5330b5d0f6dc79
20640,112032.jpg,3500,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20640.jpg,c50df4b1a6897b523061f789c34eac07412b8cc006542666c510b16c825bfeb0
20641,014838.jpg,5101,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20641.jpg,f8b3b1f041b4d4e7250ef819e25405ef1f650bd1be6475ebbe2c51f652db4a6c
20642,043470.jpg,247,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20642.jpg,859e5d21e5fecc17c272dff48dcdffea325b715ec86379483fbce2885d4bdbff
20643,090879.jpg,5638,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20643.jpg,f9ed41fd09db593df5b4e3c0ddf742721c93e8d183be920388489e3c889e646b
20644,116058.jpg,10110,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20644.jpg,5cb1f247be5797a189e76984bacfc3588009fbdd17dce19afdea808d46417f70
20645,156279.jpg,8162,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20645.jpg,dfbc5c4f4f2e5a7cd56df1ddb8d01cd2c3b4853c35eb59bef96cec1841c1429f
20646,167527.jpg,1582,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20646.jpg,82afed8c935e60a49344c37785cbe7bec1dd0f15accd5a7f8d2c223585c2f2b5
20647,011393.jpg,1591,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20647.jpg,3360702b82848ef5785dfc4fff4790a3488bbadac2d4b14c94dfd556bdc6f464
20648,056546.jpg,612,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20648.jpg,c257610cae13862688633707f8f39d7d13e169f2e8ced584f2b3c4e2df05b3cd
20649,054660.jpg,6207,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20649.jpg,ad94eef0603fcc8b096661f1c6e2090d562e0098697262cc9d54214cb9117981
20650,125870.jpg,2263,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20650.jpg,6acc777fb67208a66430f424f243d91a7a6ef024d3e4b2203d61779084fb05cd
20651,128697.jpg,4825,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20651.jpg,8490d64f2e66c3c1a691c75824df804a0bb0c91d1691a615c17872486e60b7ef
20652,073644.jpg,1950,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20652.jpg,621166e1e31368e68e11011fbb51257e5d9c87f004395c871f822b784bfc1330
20653,026381.jpg,3068,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20653.jpg,55437ed866bb98b200a5a2b117314620e7cceeb5547939339789405b8e79c957
20654,046676.jpg,2154,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20654.jpg,22e821c4e35b2547f55b714bf097f3ad9a623c157be6165efb8c805071ad50d2
20655,115703.jpg,9309,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20655.jpg,2034fa660bcd4d0a74e68b7edc850667055eb622bc8d4735e857142f21458a0a
20656,071961.jpg,5449,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20656.jpg,714ecf3376ec7756e7cd2df1808456fe1626b68ac05a2991a8684d9a0bf23e49
20657,177797.jpg,2289,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20657.jpg,0f56bc1e88d30de0c869650b47cc71adb34ad164276f8feca7d058e8243cf778
20658,068245.jpg,1103,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20658.jpg,884edcf88534d7637db1ad84e0c16b2585b306a709423f713faa6b6cf4321d47
20659,024700.jpg,1391,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20659.jpg,01a2e2c93468d18b0b2d5ab6bc6cf2b7579a63270c3c3e3d6615e08c5136acda
20660,086205.jpg,898,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20660.jpg,b889dc8371e67eaa66d2233a05b04e1a00a96d65c4a60036b354aa8605deafd1
20661,131353.jpg,2952,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20661.jpg,f9f12ebf594c81cda06057bed7ee44abe9c66a07afe37d6e119f4d1512cb9931
20662,164813.jpg,1927,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20662.jpg,061f876b7ab007ed4886c351300c7b6eb9241e41de542e1fec5fa06775a12f8d
20663,171684.jpg,365,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20663.jpg,d03f0a716ce372deed1a1a3e76df2dbc56e4e6401f6db61f731f395396c8f4bf
20664,074198.jpg,9046,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20664.jpg,d2e1df2ded8b92283667f149291347625ab41f1dd60a6c92519fa5e8656c3946
20665,155608.jpg,7233,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20665.jpg,0dca5b2234ef4c75617e1fd4dab0528b48fa938f6a97a7c264a918de7d9a91a6
20666,130135.jpg,8882,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20666.jpg,4574c2fac0ce6d5126be3ff9c0503ad6b6f1b6ec691b900252b0790fc487109c
20667,147700.jpg,2472,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20667.jpg,870a5c89319523210f94a9e77b949597c690ca33720657018885fbd85c3a8f15
20668,002484.jpg,9646,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20668.jpg,ca77b66cd1fe53bc2861ef6e70a1c635b7f7cbb510c8b63fa1c89f34ff183e5b
20669,079024.jpg,6648,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20669.jpg,593aa655045aee46793a74ad6e67ca64b51cab6f1e57e4593bafe5e6d0bcbc56
20670,100876.jpg,8273,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20670.jpg,696c12c32fda48d4fdd627894f474413763d0ff7675adcdd584d96add1a76a5c
20671,200123.jpg,5585,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20671.jpg,677255937eaac39b38d07450faeee562441427ffc20a0208b5bf1d5293033afb
20672,003321.jpg,6939,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20672.jpg,f337083bba83c6bbf77299cba4271567885ce7d3146b1447e11c19626d068118
20673,028224.jpg,59,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20673.jpg,42b6d775da0fdc4ec859d651c448c4acbbc26cc12fc4017840e43fdd95b364fd
20674,082946.jpg,3449,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20674.jpg,a441e250523b3f3881660a46b423174fb1a3c85e42c41bdd96467d162c39e2ae
20675,073160.jpg,7632,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20675.jpg,4838dd2c8034285c67fa6b34826c16833ff6d26b390fd8dbcbda41f5b6121f39
20676,180588.jpg,373,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20676.jpg,e2ce992dfa75bf37816b553910c9d8adfa1557848624009c172d1d515824be0b
20677,057156.jpg,1613,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20677.jpg,b30dd27d2c99d062dba4ba040317e5f930a1b3c00003e54822de94758abdf993
20678,028999.jpg,32,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20678.jpg,505c37998f574de6142ce5015dd75f4a0d6fd06d55430e8c2ecb15985b38ef0d
20679,072764.jpg,1500,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20679.jpg,71ff708cbd0e6bb9603e1f0ddea60d4172011de9b58c385c2ebf881f26b60ac8
20680,101915.jpg,4146,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20680.jpg,2e136a244ebdd96975d53245d10fd144bea4cade04df804fbd738a45ab17de16
20681,150984.jpg,4865,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20681.jpg,2cfffef8681a8918fcf29fd45a11219e70b5e815f35e28feb8ea481b3b4b0d61
20682,023268.jpg,4566,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20682.jpg,96ffe7bbdb66df2d9c91421b9c0702ad41b80adb4f81861fb2f6748f284e343f
20683,150350.jpg,2102,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20683.jpg,8edafe235145b7c475681b1011a3a0f5cea9c67687113b152a0aad4613514f8f
20684,062062.jpg,2153,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20684.jpg,fc142ee288e5aa3bb1fca397926b828fafc48e1b2dfcea4155ad83425b15b5b5
20685,153302.jpg,4755,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20685.jpg,b991be2f92cb47de2624b0970bab4498277fd7f023910105e4f9bc3a8ccf97f4
20686,008695.jpg,9357,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20686.jpg,34ce727de8cbb06e75cee8fccb238336d9346717f8e7e2c590a734314fd4ffdf
20687,182390.jpg,2810,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20687.jpg,5256873979539741632ee8f785afac34be93ceff50c85e14bdd88639342b6e54
20688,144262.jpg,7552,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20688.jpg,2d68230ff2f60eb9e9adfd5950d5ff1418611c131727895d8e909dd0bf5df521
20689,033296.jpg,1080,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20689.jpg,3880f5c7d28f0c0fe715968424bc691ff6a6f5522c3089d4321c71a4a647277c
20690,050220.jpg,10098,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20690.jpg,5b7add399ecfbd0b3e6c7b8a491108f1001ce95c7298bbc0e17e09f853a7d492
20691,008436.jpg,5522,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20691.jpg,43fe9a172cb482935e1a125af2021b9e288c4b032ab6e2d85eb3b93f509b22ef
20692,087791.jpg,6509,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20692.jpg,73d0e7e882cb2f73fd1e8ff3c521ff16ac8e6c4dcc177c307c79d975658534de
20693,163040.jpg,3040,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20693.jpg,f7b68b48f3f8560525cda9682ae17ca678bfae9462f717141d0d4fa2dd9ae52d
20694,180573.jpg,1849,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20694.jpg,e2f69f45c0d66d10da6073f13f2ce169ed1d37d40d087611356e788a39acc0b2
20695,105364.jpg,886,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20695.jpg,c794c57114908ac2deaa724342e074e6437f095c4556ccb2e1376884fcda9795
20696,121319.jpg,2972,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20696.jpg,a230fe842390ecee6addb1ff9afa8e36b507a1d7d26926d525cdfd98e2bff339
20697,031015.jpg,139,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20697.jpg,c35fa7470dde1fd1509e8045b45c70cbbd9a91436657de8891e63e2321b5a403
20698,194895.jpg,8245,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20698.jpg,281900872299cea4d44c28e6f2d78541595676e084c81ec6494f9584eaf72edf
20699,138880.jpg,800,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20699.jpg,71a21b0ff782ba95058b7ae150c3d158cb7c95528baff6921491bce176597718
20700,152296.jpg,6012,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20700.jpg,0fbd162114fde2cdc0f41b23c39c94c8461a6b85463d58c004a3fbd98711596d
20701,095540.jpg,886,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20701.jpg,6a6d561539c4b9a2e1bb36634324406e30c41ff99cbe587e6b1fc00351a61e0e
20702,091027.jpg,2928,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20702.jpg,0325d8b4bc99bd044ea584cb9541f595dcdc31cfd326e8fdf588965c98b2046d
20703,006637.jpg,614,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20703.jpg,ecc45237efaaf207d9131a142877dd29c9c19bdb1a932fad953e8295d3ed2c78
20704,131509.jpg,8515,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20704.jpg,5b1f0187503f853d17fe53563322f32b4bbf9edcc2a809afe67be6c8c5900fb1
20705,141657.jpg,2206,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20705.jpg,ea7966583f936eb3859279f6c7aa330b1757f00d195af4de930022fcce3b3ec0
20706,060346.jpg,5491,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20706.jpg,d9586261b1ee7525a113e44f9672c949f66f972dec34d722503f9e4af6e0452e
20707,189078.jpg,9798,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20707.jpg,4892ced52c54a586732a7ca6a06eee4fbfb7cd54d14f95939f5f0ca2e32a542f
20708,194032.jpg,7206,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20708.jpg,1ef20df146db67efa0d4d770a4ce1ee76f9c50c7cc43679ca7e3a2b7b5f83418
20709,152358.jpg,2301,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20709.jpg,68bf48ac4b48d63907a40794eb565e29e71bd1bc63f1e230ebe0b0ffea150aa9
20710,151775.jpg,1538,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20710.jpg,b7bd4a0e7d0f569ad30ccdad048cf629c541abcb6c43f0cd45ab6c063cc0ece2
20711,074128.jpg,697,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20711.jpg,83e93e31cc133909181637fdd6cdebf586f43cf0495ecec6846b9ee756572773
20712,163396.jpg,2795,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20712.jpg,4b622810f42d9bc912b842229b4d99ad6b783cd345a5fd30e70cd5493e1e4827
20713,041450.jpg,1337,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20713.jpg,733b7f04b6589fcb8e4d9003acf205ea7fe92615953546fc0abfb3d4cf086c45
20714,019818.jpg,4808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20714.jpg,e2b5d52871a12c42e91c0060bfa075b8a380f8eebdd650b4ebcdd676fdbd8b17
20715,082565.jpg,3896,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20715.jpg,786fbae277c2879c6c28375a89d9dff2fbcc25403980eb2c81983058fc2cb907
20716,062930.jpg,5242,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20716.jpg,8303b7e6c22bd2746630a5daff97fc885fc901822b5ab0c37a18d138d805f256
20717,199113.jpg,5446,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20717.jpg,f428884013cf975163ca46c956d322b95fa248a33d1bed2caecf1b626ab8807a
20718,049182.jpg,8905,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20718.jpg,d56c77a2eeb66e24e726d6b40f9eda4d2c9533e4cc146cb1611ab00867511966
20719,013377.jpg,4394,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20719.jpg,e001921de4d330df9b0829f6d05d730e0136c5382f6feb4b501277c319cae48d
20720,029147.jpg,4527,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20720.jpg,91eeb370b7bf0cb056f1e6679f4a9a3a95dec7a1571bb2f779308875919e3f3b
20721,035601.jpg,8173,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20721.jpg,adf1075c1f66ddfbb77835fda7381b1cb281d71385aa0122d5d690f80f2cf24e
20722,077747.jpg,2757,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\20722.jpg,397a069175bb3dbcc207edcc84967b321b2875945c3d0f00678a646b2ff3c36f
